frame,robot_hand_x,robot_hand_y,robot_hand_z,human_hand_x,human_hand_y,human_hand_z,object_x,object_y,object_z
1770,0.6096680164337158,-0.3588244318962097,1.8343696594238281,0.5795042514801025,0.130751833319664,1.2506558895111084,0.5492644309997559,0.10824136435985565,1.3126986026763916
1780,0.6096680164337158,-0.35882440209388733,1.8343696594238281,0.5798568725585938,0.13033491373062134,1.2534706592559814,0.5495409965515137,0.10821438580751419,1.315389633178711
1790,0.6096680760383606,-0.35882437229156494,1.8343696594238281,0.5802934765815735,0.13000547885894775,1.256141185760498,0.5498095154762268,0.10817398875951767,1.3178627490997314
1800,0.6096680760383606,-0.35882434248924255,1.8343697786331177,0.580778181552887,0.1298360973596573,1.258516550064087,0.5501509308815002,0.10827671736478806,1.3200753927230835
1810,0.6096680760383606,-0.35882431268692017,1.8343697786331177,0.5812849998474121,0.1298743486404419,1.2604961395263672,0.550636351108551,0.10865576565265656,1.3219965696334839
1820,0.6096680760383606,-0.3588242828845978,1.8343697786331177,0.5818270444869995,0.13006792962551117,1.262177586555481,0.551261305809021,0.10927186906337738,1.323677897453308
1830,0.6096680760383606,-0.3588242530822754,1.8343698978424072,0.5824273824691772,0.13033956289291382,1.2637083530426025,0.5519694685935974,0.1099674180150032,1.3252274990081787
1840,0.6096680760383606,-0.358824223279953,1.8343698978424072,0.5831089615821838,0.13061195611953735,1.2652356624603271,0.5526968836784363,0.11056765168905258,1.326761245727539
1850,0.6096680760383606,-0.3588241934776306,1.8343698978424072,0.5838754177093506,0.13082480430603027,1.2668609619140625,0.5533859133720398,0.11091829091310501,1.3283772468566895
1860,0.6096680760383606,-0.3588241636753082,1.8343700170516968,0.5846531987190247,0.13098567724227905,1.2685000896453857,0.5540276169776917,0.11101893335580826,1.3300416469573975
1870,0.6096680760383606,-0.35882413387298584,1.8343700170516968,0.5853493213653564,0.13111910223960876,1.2700231075286865,0.5546467304229736,0.1109747588634491,1.3316298723220825
1880,0.6096680760383606,-0.35882413387298584,1.8343700170516968,0.5858709812164307,0.13124962151050568,1.2712998390197754,0.5552727580070496,0.11090627312660217,1.3330047130584717
1890,0.6096680760383606,-0.35882410407066345,1.8343701362609863,0.5861620903015137,0.13140107691287994,1.2722399234771729,0.5559300780296326,0.11092392355203629,1.334047555923462
1900,0.6096680760383606,-0.35882407426834106,1.8343701362609863,0.5863141417503357,0.13159461319446564,1.272911787033081,0.5566049218177795,0.11105754226446152,1.3347796201705933
1910,0.6096680760383606,-0.3588240444660187,1.8343701362609863,0.5864555835723877,0.1318506896495819,1.273423194885254,0.5572571158409119,0.1112816110253334,1.3353182077407837
1920,0.6096680760383606,-0.3588240444660187,1.8343701362609863,0.5867148041725159,0.1321897655725479,1.273882269859314,0.5578427314758301,0.1115625724196434,1.335794448852539
1930,0.6096680760383606,-0.3588240146636963,1.8343701362609863,0.5871827006340027,0.13262256979942322,1.2743700742721558,0.5583235621452332,0.11186676472425461,1.3363239765167236
1940,0.6096680760383606,-0.3588240146636963,1.8343702554702759,0.5877997875213623,0.13312089443206787,1.2748596668243408,0.5587031245231628,0.11216558516025543,1.3369061946868896
1950,0.6096680760383606,-0.3588239848613739,1.8343702554702759,0.5884692668914795,0.13364677131175995,1.2752971649169922,0.5590135455131531,0.11243398487567902,1.3374603986740112
1960,0.6096681356430054,-0.3588239550590515,1.8343702554702759,0.5890940427780151,0.13416224718093872,1.2756285667419434,0.5592912435531616,0.1126473918557167,1.337894320487976
1970,0.6096681356430054,-0.3588239550590515,1.8343702554702759,0.5895997285842896,0.1346384435892105,1.2758172750473022,0.5595719814300537,0.11278649419546127,1.3381268978118896
1980,0.6096681356430054,-0.3588239252567291,1.8343702554702759,0.5900018811225891,0.13508276641368866,1.2758947610855103,0.5598843693733215,0.11286754161119461,1.3381601572036743
1990,0.6096681356430054,-0.3588239252567291,1.8343703746795654,0.5903384685516357,0.13551168143749237,1.2759099006652832,0.5602520108222961,0.11293119192123413,1.3380541801452637
2000,0.6096681356430054,-0.3588239252567291,1.8343703746795654,0.5906475186347961,0.13594168424606323,1.2759113311767578,0.5606977939605713,0.11302165687084198,1.3378771543502808
2010,0.6096681356430054,-0.35882389545440674,1.8343703746795654,0.5909603238105774,0.1363859325647354,1.275930404663086,0.5612383484840393,0.11317802220582962,1.3376916646957397
2020,0.6096681356430054,-0.35882389545440674,1.8343703746795654,0.5912814736366272,0.1368444561958313,1.275928020477295,0.561847984790802,0.11340157687664032,1.337517261505127
2030,0.6096681356430054,-0.35882386565208435,1.8343703746795654,0.5916087627410889,0.13731391727924347,1.2758477926254272,0.5624719262123108,0.11366766691207886,1.337343454360962
2040,0.6096681356430054,-0.35882386565208435,1.8343703746795654,0.5919401049613953,0.13779106736183167,1.2756330966949463,0.5630510449409485,0.11394787579774857,1.3371553421020508
2050,0.6096681356430054,-0.35882383584976196,1.834370493888855,0.5922755599021912,0.13827385008335114,1.275245189666748,0.5635364055633545,0.11421450972557068,1.3369394540786743
2060,0.6096681356430054,-0.35882383584976196,1.834370493888855,0.5926240086555481,0.138765349984169,1.2747150659561157,0.5639508366584778,0.11444779485464096,1.3366916179656982
2070,0.6096681356430054,-0.35882383584976196,1.834370493888855,0.5929965376853943,0.1392698884010315,1.2740914821624756,0.5643666386604309,0.11463335156440735,1.33641517162323
2080,0.6096681356430054,-0.3588238060474396,1.834370493888855,0.593404233455658,0.1397918164730072,1.273423194885254,0.5648632645606995,0.11475760489702225,1.3361138105392456
2090,0.6096681356430054,-0.3588238060474396,1.834370493888855,0.5938485860824585,0.1403302699327469,1.2727537155151367,0.5655071139335632,0.11481203138828278,1.3357905149459839
2100,0.6096681356430054,-0.3588238060474396,1.834370493888855,0.594292402267456,0.14086367189884186,1.2721059322357178,0.5662710070610046,0.11482241004705429,1.3354390859603882
2110,0.6096681356430054,-0.3588238060474396,1.834370493888855,0.5946888327598572,0.14136524498462677,1.271497368812561,0.5670632123947144,0.11483803391456604,1.3350471258163452
2120,0.6096681356430054,-0.3588237762451172,1.834370493888855,0.594991147518158,0.14180822670459747,1.2709459066390991,0.5677826404571533,0.11491160839796066,1.334601640701294
2130,0.6096681356430054,-0.3588237762451172,1.834370493888855,0.59516841173172,0.14217734336853027,1.2704591751098633,0.5683424472808838,0.11508907377719879,1.3340907096862793
2140,0.6096681356430054,-0.3588237762451172,1.8343706130981445,0.5952534675598145,0.1425032913684845,1.2700051069259644,0.5687597990036011,0.1153673455119133,1.3335126638412476
2150,0.6096681356430054,-0.3588237464427948,1.8343706130981445,0.5952951312065125,0.14282827079296112,1.2695415019989014,0.5691233277320862,0.11570966988801956,1.3328726291656494
2160,0.6096681356430054,-0.3588237464427948,1.8343706130981445,0.595342218875885,0.14319446682929993,1.269026279449463,0.569532036781311,0.11607443541288376,1.3321771621704102
2170,0.6096681356430054,-0.3588237464427948,1.8343706130981445,0.5954299569129944,0.14362309873104095,1.2684357166290283,0.5700693726539612,0.1164216697216034,1.3314363956451416
2180,0.6096681356430054,-0.3588237464427948,1.8343706130981445,0.5955390334129333,0.14405140280723572,1.2678194046020508,0.5707042813301086,0.1167263314127922,1.3306888341903687
2190,0.6096681356430054,-0.3588237464427948,1.8343706130981445,0.5956366658210754,0.1443956345319748,1.2672454118728638,0.5713272094726562,0.11697366088628769,1.3299916982650757
2200,0.6096681356430054,-0.3588237166404724,1.8343706130981445,0.5956900119781494,0.14457204937934875,1.2667814493179321,0.5718168616294861,0.11715038865804672,1.3294051885604858
2210,0.6096681356430054,-0.3588237166404724,1.8343706130981445,0.5956801176071167,0.14452898502349854,1.2664713859558105,0.5720679759979248,0.11724670976400375,1.3289794921875
2220,0.6096681356430054,-0.3588237166404724,1.8343706130981445,0.5956434607505798,0.14434312283992767,1.2662612199783325,0.5720911622047424,0.11727575212717056,1.3286948204040527
2230,0.6096681356430054,-0.3588237166404724,1.8343706130981445,0.5956305265426636,0.14412321150302887,1.2660727500915527,0.5719767212867737,0.11726632714271545,1.3284833431243896
2240,0.6096681356430054,-0.3588237166404724,1.8343706130981445,0.5956916809082031,0.14397799968719482,1.2658278942108154,0.5718265175819397,0.1172495037317276,1.3282699584960938
2250,0.6096681356430054,-0.35882368683815,1.8343706130981445,0.5958583950996399,0.14398683607578278,1.2654742002487183,0.5717348456382751,0.11725345253944397,1.3279893398284912
2260,0.6096681356430054,-0.35882368683815,1.8343706130981445,0.5960859656333923,0.14411130547523499,1.2650624513626099,0.571735143661499,0.11728443205356598,1.3276476860046387
2270,0.6096681356430054,-0.35882368683815,1.8343706130981445,0.5963107347488403,0.14428357779979706,1.2646692991256714,0.571819007396698,0.11733368784189224,1.3272995948791504
2280,0.6096681356430054,-0.35882368683815,1.834370732307434,0.5964690446853638,0.144435852766037,1.264371395111084,0.571972131729126,0.11739028990268707,1.3270070552825928
2290,0.6096681356430054,-0.35882368683815,1.834370732307434,0.5965155959129333,0.1445167511701584,1.264219045639038,0.5721794366836548,0.1174454540014267,1.3268226385116577
2300,0.6096681356430054,-0.35882368683815,1.834370732307434,0.5964788198471069,0.1445407271385193,1.2641576528549194,0.5724272131919861,0.11750678718090057,1.3267289400100708
2310,0.6096681356430054,-0.35882368683815,1.834370732307434,0.5964054465293884,0.1445387303829193,1.2641065120697021,0.572702169418335,0.11759316921234131,1.3266605138778687
2320,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5963422656059265,0.1445416659116745,1.2639847993850708,0.5729914307594299,0.11772510409355164,1.3265451192855835
2330,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5963258147239685,0.1445724070072174,1.2637380361557007,0.5732811689376831,0.11791683733463287,1.3263205289840698
2340,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5963517427444458,0.14462152123451233,1.2634165287017822,0.5735531449317932,0.11813817918300629,1.3259987831115723
2350,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5964053273200989,0.14467152953147888,1.2630974054336548,0.5737856030464172,0.1183285042643547,1.3256433010101318
2360,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5964719653129578,0.1447049230337143,1.2628570795059204,0.5739565491676331,0.1184227466583252,1.3253250122070312
2370,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.596539318561554,0.14470864832401276,1.2627488374710083,0.5740483403205872,0.11836636811494827,1.3251073360443115
2380,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.59660404920578,0.14468738436698914,1.2627314329147339,0.574074387550354,0.11818058788776398,1.3249982595443726
2390,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5966652035713196,0.14465022087097168,1.2627402544021606,0.5740693211555481,0.11793862283229828,1.324967622756958
2400,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.5967217683792114,0.14460627734661102,1.2627103328704834,0.5740709900856018,0.11772119998931885,1.3249794244766235
2410,0.6096681356430054,-0.35882365703582764,1.834370732307434,0.596773624420166,0.14456234872341156,1.2625938653945923,0.5741139054298401,0.11759760975837708,1.325000286102295
2420,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5968241691589355,0.14451606571674347,1.26241135597229,0.5742087364196777,0.11755254119634628,1.3250157833099365
2430,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5968776345252991,0.1444627344608307,1.2622002363204956,0.574349582195282,0.11751268804073334,1.3250246047973633
2440,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5969383120536804,0.14439767599105835,1.2619976997375488,0.5745280981063843,0.11739630252122879,1.3250274658203125
2450,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5970098972320557,0.14432011544704437,1.261832356452942,0.5747345685958862,0.11713484674692154,1.3250246047973633
2460,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.597093939781189,0.14424489438533783,1.2616970539093018,0.5749503374099731,0.11675690114498138,1.3250116109848022
2470,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5971914529800415,0.1441907435655594,1.2615759372711182,0.575150728225708,0.11635769158601761,1.3249807357788086
2480,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5973033905029297,0.1441764235496521,1.2614529132843018,0.575310230255127,0.1160421222448349,1.324924111366272
2490,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5974283218383789,0.14421077072620392,1.2613173723220825,0.5754075050354004,0.11590167135000229,1.3248354196548462
2500,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5975549221038818,0.14426305890083313,1.261179804801941,0.5754506587982178,0.11592834442853928,1.3247228860855103
2510,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5976694226264954,0.1442926824092865,1.2610559463500977,0.5754678249359131,0.11604584008455276,1.3246040344238281
2520,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.597757875919342,0.1442590206861496,1.2609614133834839,0.5754901170730591,0.11616797000169754,1.324497938156128
2530,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5978115200996399,0.14413486421108246,1.2609037160873413,0.5755449533462524,0.11621566861867905,1.3244216442108154
2540,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5978411436080933,0.143946573138237,1.2608568668365479,0.575631320476532,0.11616623401641846,1.3243775367736816
2550,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5978626608848572,0.1437338888645172,1.260786533355713,0.5757287740707397,0.11603565514087677,1.324357509613037
2560,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5978917479515076,0.14353656768798828,1.2606585025787354,0.5758141279220581,0.11584556102752686,1.3243523836135864
2570,0.6096681356430054,-0.35882362723350525,1.834370732307434,0.5979399681091309,0.14338445663452148,1.2604506015777588,0.5758674740791321,0.11562035977840424,1.3243519067764282
2580,0.6096681356430054,-0.35882359743118286,1.834370732307434,0.5980013608932495,0.14326776564121246,1.2601902484893799,0.5758941769599915,0.11539965867996216,1.3243420124053955
2590,0.6096681356430054,-0.35882359743118286,1.834370732307434,0.5980657935142517,0.14316675066947937,1.259917140007019,0.5759168267250061,0.11523343622684479,1.3243056535720825
2600,0.6096681356430054,-0.35882359743118286,1.8343708515167236,0.5981229543685913,0.14306169748306274,1.2596708536148071,0.5759603977203369,0.11517319083213806,1.3242257833480835
2610,0.6096681356430054,-0.35882359743118286,1.8343708515167236,0.5981669425964355,0.14293703436851501,1.2594785690307617,0.5760467648506165,0.11525452136993408,1.3240888118743896
2620,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5982086658477783,0.1427936851978302,1.2593169212341309,0.5761733651161194,0.11540237814188004,1.3239082098007202
2630,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5982634425163269,0.1426367461681366,1.2591495513916016,0.576321005821228,0.11546581983566284,1.3237155675888062
2640,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5983465313911438,0.1424712985754013,1.2589408159255981,0.5764680504798889,0.11528290808200836,1.3235453367233276
2650,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5984678864479065,0.14230357110500336,1.2586677074432373,0.5765955448150635,0.1147240474820137,1.323426365852356
2660,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5986164212226868,0.14214450120925903,1.2583608627319336,0.5767051577568054,0.113890640437603,1.3233470916748047
2670,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5987759232521057,0.14200618863105774,1.2580639123916626,0.576812744140625,0.11304254829883575,1.3232682943344116
2680,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5989299416542053,0.14190071821212769,1.2578206062316895,0.5769361853599548,0.112462617456913,1.3231467008590698
2690,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5990657806396484,0.14183425903320312,1.2576597929000854,0.5770913362503052,0.11239457130432129,1.3229447603225708
2700,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5991845726966858,0.1417892426252365,1.25754976272583,0.5772783756256104,0.11279559135437012,1.322669506072998
2710,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5992911458015442,0.14174216985702515,1.2574437856674194,0.5774865746498108,0.11342626065015793,1.3223577737808228
2720,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5993901491165161,0.14166955649852753,1.2572953701019287,0.5777038335800171,0.11401863396167755,1.322050929069519
2730,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5994864106178284,0.14155498147010803,1.2570724487304688,0.5779194235801697,0.11433248221874237,1.321786880493164
2740,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5995849370956421,0.14141042530536652,1.2568016052246094,0.5781334042549133,0.1143394187092781,1.3215768337249756
2750,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5996907353401184,0.1412549614906311,1.256523847579956,0.5783535242080688,0.11415647715330124,1.3214136362075806
2760,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5998088121414185,0.14110766351222992,1.2562806606292725,0.578588604927063,0.11392180621623993,1.3212875127792358
2770,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.5999428629875183,0.14098341763019562,1.256101369857788,0.5788444876670837,0.11376248300075531,1.3211884498596191
2780,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6000914573669434,0.14088045060634613,1.255969524383545,0.579106867313385,0.11371393501758575,1.3211058378219604
2790,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6002516746520996,0.14079278707504272,1.255856990814209,0.5793473720550537,0.11374863237142563,1.3210293054580688
2800,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6004207134246826,0.14071449637413025,1.2557355165481567,0.5795356631278992,0.11382990330457687,1.320948600769043
2810,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6005957722663879,0.14063960313796997,1.2555770874023438,0.5796412229537964,0.11392010003328323,1.3208531141281128
2820,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6007739305496216,0.14056214690208435,1.2553536891937256,0.5796334743499756,0.1139814630150795,1.3207322359085083
2830,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6009524464607239,0.14047619700431824,1.2550369501113892,0.5794817805290222,0.11397622525691986,1.3205757141113281
2840,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5791555643081665,0.11386662721633911,1.3203730583190918
2850,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5790079832077026,0.11380688101053238,1.3202922344207764
2860,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789921283721924,0.11380046606063843,1.3202835321426392
2870,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789903998374939,0.11379977315664291,1.3202825784683228
2880,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969865083694,1.3202824592590332
2890,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2900,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2910,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2920,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2930,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2940,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2950,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2960,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2970,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2980,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
2990,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3000,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3010,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3020,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3030,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3040,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3050,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3060,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3070,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3080,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3090,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3100,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3110,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3120,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3130,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3140,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3150,0.6096681952476501,-0.35882359743118286,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3160,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3170,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3180,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3190,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3200,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3210,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3220,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3230,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3240,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3250,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3260,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3270,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3280,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3290,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3300,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3310,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3320,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3330,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3340,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3350,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3360,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3370,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3380,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3390,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3400,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3410,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
